timestamp_ms,forearm_L.angular_velocity,forearm_L.linear_acceleration,hand_L.angular_velocity,hand_L.linear_acceleration,head.angular_velocity,head.linear_acceleration,upper_torso.angular_velocity,upper_torso.linear_acceleration
1066,5.5742836,0.0928742,0.6133957,0.16469708,2.3646693,0.2306284,2.4994624,0.08448302
1067,5.5742836,0.0928742,0.6133957,0.16469708,2.3646693,0.2306284,2.311291,0.10907673
1068,5.5742836,0.0928742,0.76719993,0.20238988,2.3646693,0.2306284,2.0316548,0.096977815
1068,5.5742836,0.0928742,1.0676792,0.19014013,2.3646693,0.2306284,1.7057114,0.10338843
1069,5.5742836,0.0928742,1.0711626,0.17183448,2.3646693,0.2306284,1.7057114,0.10338843
1085,5.3704,0.06611029,1.0711626,0.17183448,2.3646693,0.2306284,1.7057114,0.10338843
1085,4.137355,0.06612212,1.0711626,0.17183448,2.3646693,0.2306284,1.7057114,0.10338843
1087,4.137355,0.06612212,1.0711626,0.17183448,2.4672098,0.22528253,1.7057114,0.10338843
1087,4.137355,0.06612212,1.0711626,0.17183448,2.4573758,0.22115074,1.7057114,0.10338843
1100,4.137355,0.06612212,1.0711626,0.20155309,2.4573758,0.22115074,1.7057114,0.10338843
1101,4.137355,0.06612212,1.7531012,0.21376744,2.4573758,0.22115074,1.3302302,0.09122912
1102,4.137355,0.06612212,1.7531012,0.21376744,2.4573758,0.22115074,1.3715945,0.09374385
1115,3.3368986,0.09767478,1.7531012,0.21376744,2.4573758,0.22115074,1.3715945,0.09374385
1115,1.1991504,0.06478209,1.7531012,0.21376744,2.6223817,0.22363351,1.3715945,0.09374385
1117,1.1991504,0.06478209,1.7531012,0.21376744,2.726161,0.20064896,1.3715945,0.09374385
1134,1.1991504,0.06478209,1.748846,0.18986526,2.726161,0.20064896,1.5560971,0.1323125
1134,1.1991504,0.06478209,1.6969529,0.17031935,2.726161,0.20064896,1.7520386,0.13398832
1134,1.1991504,0.06478209,1.6969529,0.17031935,2.726161,0.20064896,2.0814686,0.09043143
1146,1.1991504,0.06478209,1.3076345,0.1445895,2.726161,0.20064896,2.0814686,0.09043143
1147,2.6813822,0.050522905,1.3076345,0.1445895,2.577968,0.18865848,2.0814686,0.09043143
1148,3.7629547,0.076838136,1.3076345,0.1445895,2.2788274,0.18746026,2.0814686,0.09043143
1148,5.352334,0.079699166,1.3076345,0.1445895,2.022466,0.21587813,2.0814686,0.09043143
1168,5.352334,0.079699166,1.0935347,0.1491779,2.022466,0.21587813,2.0814686,0.09043143
1168,5.352334,0.079699166,1.1676713,0.13566159,2.022466,0.21587813,2.7110877,0.111082695
1169,5.352334,0.079699166,1.3189807,0.17692342,2.022466,0.21587813,3.2902417,0.084159456
1179,5.352334,0.079699166,1.3189807,0.17692342,1.9406875,0.22009224,3.2902417,0.084159456
1180,9.054005,0.12616134,1.3189807,0.17692342,1.7445806,0.2110991,3.2902417,0.084159456
1180,9.054005,0.12616134,1.3189807,0.17692342,1.4622983,0.2001917,3.2902417,0.084159456
1181,9.831966,0.08677966,1.3189807,0.17692342,1.4622983,0.2001917,3.2902417,0.084159456
1201,9.831966,0.08677966,1.2358676,0.165351,1.4622983,0.2001917,3.2902417,0.084159456
1201,9.831966,0.08677966,1.1336776,0.14885776,1.4622983,0.2001917,3.2902417,0.084159456
1202,9.28176,0.120496355,1.1336776,0.14885776,1.4622983,0.2001917,3.2902417,0.084159456
1204,9.28176,0.120496355,1.1336776,0.14885776,1.4622983,0.2001917,3.7191398,0.05990908
1205,8.195319,0.15070961,1.1336776,0.14885776,1.4622983,0.2001917,3.7191398,0.05990908
1205,7.266516,0.21658002,1.1336776,0.14885776,1.4622983,0.2001917,3.7206419,0.08324764
1206,7.266516,0.21658002,1.1336776,0.14885776,1.4622983,0.2001917,3.3889627,0.09045812
1217,7.266516,0.21658002,1.3783679,0.12801543,1.3189809,0.22433004,3.3889627,0.09045812
1217,7.266516,0.21658002,1.0176593,0.08336497,1.398491,0.21102405,3.3889627,0.09045812
1217,7.266516,0.21658002,1.0176593,0.08336497,1.6715164,0.22671485,3.3889627,0.09045812
1231,7.266516,0.21658002,1.0176593,0.08336497,1.6715164,0.22671485,3.133072,0.099682674
1231,7.266516,0.21658002,1.0176593,0.08336497,1.6715164,0.22671485,3.2233267,0.05930694
1233,7.266516,0.21658002,1.0176593,0.08336497,1.6715164,0.22671485,3.0031528,0.020179788
1234,1.8249408,0.28879365,1.0176593,0.08336497,1.6715164,0.22671485,3.0031528,0.020179788
1234,5.557887,0.3151527,1.0176593,0.08336497,1.6715164,0.22671485,3.0031528,0.020179788
1249,5.557887,0.3151527,1.0176593,0.08336497,1.9739943,0.21725802,3.0031528,0.020179788
1251,5.557887,0.3151527,0.6372257,0.12838434,2.2048817,0.21870683,3.0031528,0.020179788
1251,5.557887,0.3151527,0.33430332,0.167408,2.1222336,0.21774006,3.0031528,0.020179788
1267,8.70345,0.20653522,0.33430332,0.167408,2.1222336,0.21774006,3.0031528,0.020179788
1267,8.70345,0.20653522,0.33430332,0.167408,1.8239199,0.22617894,3.0560272,0.059877902
1268,8.62347,0.08379651,0.33430332,0.167408,1.6309069,0.23961939,3.0560272,0.059877902
1270,5.761279,0.056403562,0.33430332,0.167408,1.6309069,0.23961939,3.2789004,0.082324885
1271,5.761279,0.056403562,0.33430332,0.167408,1.4520724,0.24098037,3.2789004,0.082324885
1283,5.761279,0.056403562,0.33430332,0.167408,1.4520724,0.24098037,3.7156322,0.09369705
1284,5.761279,0.056403562,0.7792447,0.21422078,1.4520724,0.24098037,3.7156322,0.09369705
1296,5.761279,0.056403562,1.1787846,0.22227208,1.4520724,0.24098037,3.7156322,0.09369705
1297,2.9468036,0.07274301,1.1787846,0.22227208,1.4520724,0.24098037,3.7156322,0.09369705
1297,2.9468036,0.07274301,1.1787846,0.22227208,1.2237511,0.23530202,3.6160429,0.10169844
1297,2.19896,0.102250986,1.1787846,0.22227208,1.2237511,0.23530202,3.6160429,0.10169844
1299,2.19896,0.102250986,1.1787846,0.22227208,1.1070774,0.1898518,3.6160429,0.10169844
1299,2.19896,0.102250986,1.1787846,0.22227208,1.1070774,0.1898518,3.0863514,0.1284393
1300,4.0545907,0.1265916,1.1787846,0.22227208,1.1070774,0.1898518,3.0863514,0.1284393
1300,4.0545907,0.1265916,1.1787846,0.22227208,0.9336583,0.15502195,2.7357097,0.110923454
1301,4.0545907,0.1265916,1.1787846,0.22227208,0.9336583,0.15502195,2.2124715,0.1360154
1301,4.0545907,0.1265916,1.1787846,0.22227208,0.9336583,0.15502195,1.7100738,0.112717964
1318,4.0545907,0.1265916,1.5644536,0.20733404,0.9336583,0.15502195,1.7100738,0.112717964
1319,4.0545907,0.1265916,1.8116237,0.1647984,0.9336583,0.15502195,1.4520723,0.1120809
1319,4.0545907,0.1265916,1.8116237,0.1647984,0.9336583,0.15502195,1.1418632,0.101812236
1320,4.0545907,0.1265916,1.7584056,0.15864252,0.9336583,0.15502195,1.1418632,0.101812236
1321,4.0545907,0.1265916,1.7584056,0.15864252,0.9336583,0.15502195,0.706533,0.05902168
1330,4.0545907,0.1265916,1.7584056,0.15864252,0.6601962,0.16648781,0.706533,0.05902168
1330,3.1425695,0.24636197,1.7584056,0.15864252,0.74752486,0.16326718,0.706533,0.05902168
1360,3.1425695,0.24636197,1.5099263,0.1584507,0.74752486,0.16326718,1.1053936,0.026966373
1361,2.8142436,0.2392625,1.001051,0.1796315,0.8970299,0.16359575,1.1053936,0.026966373
1363,3.052978,0.18725052,1.001051,0.1796315,0.8970299,0.16359575,1.7198489,0.011495615
1363,3.052978,0.18725052,1.001051,0.1796315,1.0935347,0.19287921,1.7198489,0.011495615
1364,3.052978,0.18725052,0.32868436,0.20754957,1.0935347,0.19287921,2.5815775,0.051769428
1364,2.920135,0.16318339,0.32868436,0.20754957,1.0832665,0.18858787,2.5815775,0.051769428
1383,2.920135,0.16318339,0.32868436,0.20754957,1.0832665,0.18858787,3.165601,0.061306484
1384,3.0669787,0.12243526,0.32868436,0.20754957,1.0832665,0.18858787,3.9654064,0.10070712
1384,3.541091,0.10330643,0.32868436,0.22124027,1.0832665,0.18858787,3.9654064,0.10070712
1385,3.2834415,0.08477552,0.32868436,0.22124027,1.0832665,0.18858787,3.9654064,0.10070712
1385,3.2834415,0.08477552,0.32868436,0.22124027,1.0832665,0.18858787,3.4928963,0.11003286
1385,3.2834415,0.08477552,0.32868436,0.22124027,0.90940326,0.23919566,3.4928963,0.11003286
1387,3.2834415,0.08477552,1.0465349,0.21393573,0.76719993,0.25427157,3.4928963,0.11003286
1388,3.2834415,0.08477552,1.4130659,0.21975593,0.66860664,0.26757833,3.4928963,0.11003286
1400,3.2834415,0.08477552,1.1724471,0.23114517,0.66860664,0.26757833,3.4928963,0.11003286
1401,3.2834415,0.08477552,0.27969822,0.23107153,0.66860664,0.26757833,3.4928963,0.11003286
1416,3.2834415,0.08477552,0.27969822,0.23107153,0.55939645,0.2581903,3.3251555,0.15634537
1417,3.249226,0.110642724,0.27969822,0.23107153,0.4315837,0.23273763,3.2308297,0.1831181
1418,3.2857099,0.1222123,0.27969822,0.23107153,0.4315837,0.23273763,3.1121943,0.1714035
1419,3.2857099,0.1222123,0.27969822,0.23107153,0.6042172,0.23017605,3.1121943,0.1714035
1419,3.0149143,0.09746731,0.27969822,0.23107153,0.6042172,0.23017605,3.1121943,0.1714035
1429,3.0149143,0.09746731,0.91755956,0.21584505,0.6042172,0.23017605,3.1121943,0.1714035
1430,3.0149143,0.09746731,1.5452865,0.17444716,0.6042172,0.23017605,3.1121943,0.1714035
1453,3.0149143,0.09746731,1.5452865,0.17444716,0.6042172,0.23017605,1.911677,0.13746154
1453,2.5098736,0.1405096,1.5452865,0.17444716,0.86961704,0.20349695,1.911677,0.13746154
1453,2.5098736,0.1405096,1.5452865,0.17444716,0.86961704,0.20349695,1.5123914,0.15779762
1454,3.5258038,0.16543077,1.5452865,0.17444716,0.86961704,0.20349695,1.5123914,0.15779762
1458,3.5258038,0.16543077,1.5452865,0.17444716,0.9935803,0.15144083,1.5123914,0.15709254
1458,5.444459,0.1986593,1.5452865,0.17444716,1.2237511,0.153463,1.5123914,0.15709254
1465,5.444459,0.1986593,0.8738904,0.16318221,1.2237511,0.153463,1.5123914,0.15709254
1466,5.444459,0.1986593,0.93962425,0.15908171,1.2237511,0.153463,1.5123914,0.15709254
1480,5.444459,0.1986593,0.93962425,0.15908171,1.2237511,0.153463,2.7607868,0.14916828
1480,5.444459,0.1986593,0.93962425,0.15908171,1.2237511,0.153463,3.1785195,0.11330262
1481,7.8699856,0.2179347,0.93962425,0.15908171,1.2237511,0.153463,3.1785195,0.11330262
1482,7.8699856,0.2179347,0.93962425,0.15908171,1.765805,0.16433199,3.1785195,0.11330262
1482,9.9487295,0.16772653,0.93962425,0.15908171,1.765805,0.16433199,3.1785195,0.11330262
1483,9.9487295,0.16772653,0.93962425,0.15908171,2.0362337,0.17793986,3.1785195,0.11330262
1501,9.9487295,0.16772653,1.1516091,0.15986966,2.0362337,0.17793986,3.1785195,0.11330262
1501,9.9487295,0.16772653,1.2358677,0.17236169,2.0362337,0.17793986,3.2111683,0.122009285
1502,9.9487295,0.16772653,1.1270865,0.15512027,2.0362337,0.17793986,3.375746,0.11156109
1503,9.9487295,0.16772653,1.1270865,0.15512027,2.0362337,0.17793986,3.5829246,0.09718738
1503,8.922204,0.14760652,1.1270865,0.15512027,2.0362337,0.17793986,3.5829246,0.09718738
1505,8.554071,0.13140713,1.1270865,0.15512027,2.0362337,0.17793986,3.5829246,0.09718738
1516,9.393467,0.08459654,0.87601924,0.17835148,2.0362337,0.17793986,3.5829246,0.09718738
1516,9.393467,0.08459654,0.45674527,0.1888061,2.1613684,0.16311358,3.5829246,0.09718738
1516,9.393467,0.08459654,0.45674527,0.1888061,2.0480907,0.18614659,3.5829246,0.09718738
1518,9.393467,0.08459654,0.43158373,0.20268153,2.0480907,0.18614659,3.5829246,0.09718738
1518,9.393467,0.08459654,0.43158373,0.20268153,2.2657118,0.20945568,3.5829246,0.09718738
1534,9.393467,0.08459654,0.43158373,0.20268153,2.2657118,0.20945568,3.8233542,0.11354656
1535,10.076162,0.09875986,0.43158373,0.20268153,2.4815125,0.20699888,3.9916244,0.067864396
1536,9.935803,0.12445639,0.43158373,0.20268153,2.4815125,0.20699888,4.061017,0.06874226
1537,9.935803,0.12445639,0.43158373,0.20268153,2.6993825,0.20464511,4.061017,0.06874226
1537,9.589126,0.21224461,0.43158373,0.20268153,2.6993825,0.20464511,4.061017,0.06874226
1537,9.589126,0.21224461,0.43158373,0.20268153,2.7035196,0.2278581,4.061017,0.06874226
1547,9.589126,0.21224461,0.95729893,0.19294308,2.7035196,0.2278581,4.061017,0.06874226
1547,9.589126,0.21224461,1.3931533,0.17093556,2.7035196,0.2278581,4.061017,0.06874226
1568,8.637498,0.25255275,1.3931533,0.17093556,2.7035196,0.2278581,4.0513735,0.08659515
1568,8.637498,0.25255275,1.3931533,0.17093556,2.7641578,0.24661852,3.587081,0.08180413
1568,6.704428,0.24638762,1.3931533,0.17093556,2.7641578,0.24661852,3.587081,0.08180413
1570,6.704428,0.24638762,1.3931533,0.17093556,2.9531176,0.25966024,3.587081,0.08180413
1571,4.352367,0.16809013,1.3931533,0.17093556,3.3234746,0.2876458,2.7796135,0.098958716
1583,4.352367,0.16809013,1.0676792,0.18089427,3.3234746,0.2876458,2.7796135,0.098958716
1584,4.352367,0.16809013,0.79580104,0.17729984,3.3234746,0.2876458,2.7796135,0.098958716
1600,4.352367,0.16809013,0.79580104,0.17729984,3.3234746,0.2876458,2.1716852,0.095475435
1600,3.7846715,0.08288089,0.79580104,0.17729984,3.7146297,0.27167612,2.1716852,0.095475435
1601,3.7846715,0.08288089,0.79580104,0.17729984,3.7146297,0.27167612,1.7241755,0.09189132
1602,4.201684,0.05214607,0.79580104,0.17729984,4.046313,0.25301445,1.7241755,0.09189132
1602,4.201684,0.05214607,0.79580104,0.17729984,4.759568,0.21275432,1.296189,0.08866054
1616,4.1914754,0.05620604,0.5886017,0.17099744,4.759568,0.21275432,1.296189,0.08866054
1620,4.1914754,0.05620604,0.75496316,0.17131177,4.759568,0.21275432,1.4711877,0.07507252
1620,4.1914754,0.05620604,0.75496316,0.17131177,4.759568,0.21275432,2.1107929,0.05384248
1628,3.8505392,0.016088676,0.75496316,0.17131177,5.2059083,0.21150364,2.1107929,0.05384248
1630,3.1632464,0.04834723,0.75496316,0.17131177,5.4252663,0.21570794,2.1107929,0.05384248
1630,3.172067,0.1042279,0.75496316,0.17131177,5.4252663,0.21570794,2.1107929,0.05384248
1651,3.172067,0.1042279,0.75496316,0.17131177,5.408761,0.2080104,2.1107929,0.05384248
1651,3.172067,0.1042279,1.272989,0.1812465,5.408761,0.2080104,2.2141547,0.042847976
1652,3.172067,0.1042279,1.272989,0.1812465,5.408761,0.2080104,2.086831,0.052857623
1653,3.172067,0.1042279,1.6021,0.16794834,5.408761,0.2080104,2.086831,0.052857623
1654,3.172067,0.1042279,1.3837627,0.17728265,5.408761,0.2080104,2.1955693,0.061977264
1654,3.052368,0.13903879,1.3837627,0.17728265,5.408761,0.2080104,2.1955693,0.061977264
1656,4.436294,0.18166354,1.3837627,0.17728265,5.408761,0.2080104,2.1955693,0.061977264
1666,4.436294,0.18166354,1.326023,0.17310417,5.408761,0.2080104,2.1955693,0.061977264
1666,4.436294,0.18166354,0.9650505,0.22665462,5.233742,0.22282533,2.1955693,0.061977264
1667,4.436294,0.18166354,0.9650505,0.22665462,5.0596633,0.22027512,2.1955693,0.061977264
1667,4.436294,0.18166354,1.4622983,0.17069711,4.729732,0.19836375,2.1955693,0.061977264
1684,4.436294,0.18166354,1.4622983,0.17069711,4.729732,0.19836375,1.9955789,0.10605057
1684,5.772906,0.19693775,1.4622983,0.17069711,4.729732,0.19836375,1.8722974,0.11573098
1686,5.772906,0.19693775,1.4622983,0.17069711,4.729732,0.19836375,2.0233865,0.07977588
1686,5.288617,0.20505022,1.4622983,0.17069711,4.3162684,0.20454736,2.0233865,0.07977588
1687,5.288617,0.20505022,1.4622983,0.17069711,3.8389122,0.18929426,2.0233865,0.07977588
1711,5.288617,0.20505022,1.4622983,0.17069711,3.8389122,0.18929426,0.8566692,0.16175553
1711,5.288617,0.20505022,1.2343596,0.16976823,3.8389122,0.18929426,1.0176593,0.18389872
1712,5.288617,0.20505022,0.47669977,0.21018243,3.8389122,0.18929426,1.0176593,0.18389872
1713,3.814575,0.23280574,0.47669977,0.21018243,3.8389122,0.18929426,1.0176593,0.18389872
1713,3.540565,0.2641638,0.47669977,0.21018243,3.8389122,0.18929426,1.0176593,0.18389872
1733,5.2497325,0.1940867,0.47669977,0.21018243,3.8389122,0.18929426,1.0176593,0.18389872
1734,5.2497325,0.1940867,0.47669977,0.21018243,3.354158,0.19166106,1.0176593,0.18389872
1752,5.2497325,0.1940867,0.8390946,0.1911337,3.354158,0.19166106,1.2831907,0.15106347
1752,5.9204097,0.115450196,0.8390946,0.1911337,3.0081105,0.20446663,1.2831907,0.15106347
1753,7.311237,0.0961562,0.5917578,0.18932793,3.0081105,0.20446663,1.3218023,0.1656388
1754,7.311237,0.0961562,0.5917578,0.18932793,2.411468,0.21620156,1.3218023,0.1656388
1754,7.311237,0.0961562,0.95535123,0.21967492,2.411468,0.21620156,1.3218023,0.1656388
1755,8.143562,0.08745357,0.95535123,0.21967492,1.7274134,0.21807206,1.6021001,0.14750682
1770,8.143562,0.08745357,1.5025065,0.18474264,1.7274134,0.21807206,1.6021001,0.14750682
1772,8.143562,0.08745357,1.5488986,0.19397415,1.7274134,0.21807206,2.727527,0.07559315
1772,8.143562,0.08745357,0.9195873,0.13019678,1.7274134,0.21807206,3.3122468,0.057115242
1779,7.936213,0.06685261,0.9195873,0.13019678,1.7274134,0.21807206,3.3122468,0.057115242
1779,7.936213,0.06685261,0.9195873,0.13019678,1.5452867,0.23829523,3.3122468,0.057115242
1779,7.5412383,0.026878107,0.9195873,0.13019678,1.6502082,0.22862509,3.3122468,0.057115242
1780,6.5021772,0.08456571,0.9195873,0.13019678,1.6502082,0.22862509,3.3122468,0.057115242
1781,6.5021772,0.08456571,0.9195873,0.13019678,1.688149,0.23749602,3.3122468,0.057115242
1798,6.5021772,0.08456571,0.9195873,0.13019678,1.688149,0.23749602,3.3796062,0.034730915
1799,6.5021772,0.08456571,0.55939645,0.15523824,1.688149,0.23749602,3.0068717,0.034735493
1800,6.5021772,0.08456571,0.39081568,0.15652178,1.688149,0.23749602,3.0068717,0.034735493
1801,6.5021772,0.08456571,0.4094363,0.1735558,1.688149,0.23749602,3.0068717,0.034735493
1813,6.5021772,0.08456571,0.4094363,0.1735558,1.7710714,0.24369445,3.0068717,0.034735493
1813,4.959271,0.15029962,0.4094363,0.1735558,1.7710714,0.24369445,3.0068717,0.034735493
1813,3.4037702,0.15366477,0.4094363,0.1735558,1.9028877,0.24182492,3.0068717,0.034735493
1813,3.4037702,0.15366477,0.4094363,0.1735558,2.0408022,0.26059532,3.0068717,0.034735493
1815,2.6806872,0.10083413,0.4094363,0.1735558,2.0408022,0.26059532,3.0068717,0.034735493
1835,2.2191966,0.08041118,0.4094363,0.1735558,2.0408022,0.26059532,2.3512402,0.05551753
1836,2.6478286,0.09063921,0.7349606,0.19235645,2.0408022,0.26059532,2.3512402,0.05551753
1836,2.6478286,0.09063921,1.0249546,0.1845585,2.046271,0.23898642,1.8002783,0.08727837
1836,3.2163846,0.09508684,1.0249546,0.1845585,2.046271,0.23898642,1.8002783,0.08727837
1837,3.2163846,0.09508684,1.0249546,0.1845585,2.2191966,0.23685092,1.8002783,0.08727837
1838,3.2163846,0.09508684,1.0029099,0.17028897,2.2191966,0.23685092,1.2538232,0.06164554
1838,3.2163846,0.09508684,1.0029099,0.17028897,2.1292434,0.22319956,1.2538232,0.06164554
1838,3.2163846,0.09508684,0.9336583,0.18868664,2.1292434,0.22319956,1.2538232,0.06164554
1861,3.2163846,0.09508684,0.87601924,0.15995067,2.1292434,0.22319956,1.2538232,0.06164554
1861,3.2163846,0.09508684,0.87601924,0.15995067,2.1292434,0.22319956,0.74752486,0.10251187
1864,3.2163846,0.09508684,0.87601924,0.15995067,2.1292434,0.22319956,0.88237494,0.08314558
1865,3.2163846,0.09508684,0.4805913,0.14141297,2.1292434,0.22319956,0.88237494,0.08314558
1865,3.2163846,0.09508684,0.6851179,0.13045363,2.1292434,0.22319956,0.88237494,0.08314558
1878,3.4413218,0.06896004,0.6851179,0.13045363,2.1292434,0.22319956,0.88237494,0.08314558
1879,3.720642,0.08032416,0.6851179,0.13045363,1.9194561,0.2258916,0.88237494,0.08314558
1879,3.720642,0.08032416,0.6851179,0.13045363,1.8033795,0.23232019,0.88237494,0.08314558
1880,4.0770383,0.055439588,0.6851179,0.13045363,1.745648,0.21681914,0.88237494,0.08314558
1899,3.667192,0.06081267,0.7273178,0.122323975,1.745648,0.21681914,0.88237494,0.08314558
1900,3.9038649,0.0668418,0.7273178,0.122323975,1.6892519,0.25822487,1.0659331,0.066324055
1901,3.9038649,0.0668418,0.7549631,0.13800575,1.6892519,0.25822487,1.001051,0.054678317
1902,3.9276488,0.032917164,0.90117323,0.1622664,1.5974429,0.26165965,0.71439815,0.1155406
1902,3.9276488,0.032917164,0.90117323,0.1622664,1.5319701,0.26137716,0.71439815,0.1155406
1920,3.9276488,0.032917164,0.90117323,0.1622664,1.5319701,0.26137716,0.55939645,0.12497957
1921,3.9276488,0.032917164,1.8126515,0.18700476,1.5319701,0.26137716,1.3729517,0.07435556
1922,3.9276488,0.032917164,1.8126515,0.18700476,1.5319701,0.26137716,1.3770158,0.05821666
1922,3.9276488,0.032917164,2.2065706,0.16475387,1.5319701,0.26137716,1.3770158,0.05821666
1943,2.2943048,0.014236926,2.2065706,0.16475387,1.5319701,0.26137716,1.3770158,0.05821666
1944,2.4497843,0.052537452,2.2065706,0.16475387,1.3877951,0.24738765,1.3770158,0.05821666
1946,2.4497843,0.052537452,2.2065706,0.16475387,1.7024322,0.23523776,1.3770158,0.05821666
1965,2.8438714,0.08258566,2.2065706,0.16475387,2.6799924,0.18723907,1.5644537,0.06884692
1965,2.8438714,0.08258566,2.2065706,0.16475387,2.6799924,0.18723907,1.9483507,0.06854549
1967,3.0161495,0.12538911,2.604564,0.25469658,3.1312878,0.18423915,1.9483507,0.06854549
1968,3.0161495,0.12538911,2.604564,0.25469658,3.1312878,0.18423915,2.3944147,0.11429414
1968,2.8458354,0.20871733,3.7015693,0.22909403,3.1312878,0.18423915,2.3944147,0.11429414
1983,2.8458354,0.20871733,3.7015693,0.22909403,3.1312878,0.18423915,3.052368,0.090954885
1983,3.4886274,0.20350556,3.7015693,0.22909403,3.1312878,0.18423915,3.052368,0.090954885
1983,3.4886274,0.20350556,4.5404572,0.2049219,3.1312878,0.18423915,3.052368,0.090954885
1985,4.205672,0.18869859,3.9878895,0.21368292,3.1312878,0.18423915,3.176761,0.14843994
1985,4.205672,0.18869859,3.9878895,0.21368292,3.1312878,0.18423915,2.980741,0.13889255
1985,4.569899,0.1639453,3.9878895,0.21368292,3.1312878,0.18423915,2.980741,0.13889255
1996,4.569899,0.1639453,3.403223,0.15165378,3.359152,0.19461228,2.980741,0.13889255
1996,4.569899,0.1639453,3.403223,0.15165378,3.4747179,0.16754286,2.980741,0.13889255
1997,4.569899,0.1639453,3.403223,0.15165378,3.7086074,0.17819732,2.980741,0.13889255
2007,4.569899,0.1639453,3.403223,0.15165378,3.7086074,0.17819732,3.1121943,0.13464634
2007,4.569899,0.1639453,3.403223,0.15165378,3.7086074,0.17819732,3.1097994,0.1178938
